Hospital ID,Hospital Name,Hospital Type,Street,City,State,Postal Code,Latitude,Longitude,Phone,Email,Website,Accepted Insurance,Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.82,Aetna,Aetna Medicare,1104.28,Save $71.54 with Aetna Aetna Medicare plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,INPATIENT,1175.82,Aetna,Aetna Medicaid CHIP,905.2,Save $270.62 with Aetna Aetna Medicaid CHIP plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.82,Aetna,Aetna Medicaid CHIP,905.2,Save $270.62 with Aetna Aetna Medicaid CHIP plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,INPATIENT,1175.82,Amerihealth,Amerihealth Medicaid HC,925.86,Save $249.96 with Amerihealth Amerihealth Medicaid HC plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.82,Amerihealth,Amerihealth Medicaid HC,925.86,Save $249.96 with Amerihealth Amerihealth Medicaid HC plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,INPATIENT,1175.82,Highmark,Highmark ACA Products PROF,958.99,Save $216.83 with Highmark Highmark ACA Products PROF plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.82,Highmark,Highmark ACA Products PROF,958.99,Save $216.83 with Highmark Highmark ACA Products PROF plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",TRILOCK GRIDPL,C1713,INPATIENT,424.97,Humana,Humana Medicare HMO,287.02,Save $137.95 with Humana Humana Medicare HMO plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",TRILOCK GRIDPL,C1713,OUTPATIENT,424.97,Humana,Humana Medicare HMO,287.02,Save $137.95 with Humana Humana Medicare HMO plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",TRILOCK GRIDPL,C1713,INPATIENT,424.97,Highmark,Highmark Medicare,268.73,Save $156.24 with Highmark Highmark Medicare plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",TRILOCK GRIDPL,C1713,OUTPATIENT,424.97,Highmark,Highmark Medicare,268.73,Save $156.24 with Highmark Highmark Medicare plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",TRILOCK GRIDPL,C1713,INPATIENT,424.97,Highmark,Highmark ACA Products PROF,318.99,Save $105.98 with Highmark Highmark ACA Products PROF plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",TRILOCK GRIDPL,C1713,OUTPATIENT,424.97,Highmark,Highmark ACA Products PROF,318.99,Save $105.98 with Highmark Highmark ACA Products PROF plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",CHEST X-RAY,71045,INPATIENT,413.58,United Healthcare,United Healthcare Medicaid,347.39,Save $66.19 with United Healthcare United Healthcare Medicaid plan.
hospital1,General Hospital,Medical Center,5539 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 291-7155,info@hospital1.example.com,https://www.hospital1.example.com,"Highmark, Amerihealth, Aetna, Humana, United Healthcare",CHEST X-RAY,71045,OUTPATIENT,413.58,United Healthcare,United Healthcare Medicaid,347.39,Save $66.19 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1648.56,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1648.56,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1929.89,Humana,Humana Medicare HMO,1640.23,Save $289.66 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1929.89,Humana,Humana Medicare HMO,1640.23,Save $289.66 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1929.89,Humana,Humana Medicare PPO,1740.55,Save $189.34 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1929.89,Humana,Humana Medicare PPO,1740.55,Save $189.34 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1929.89,Aetna,Aetna Medicaid CHIP,1785.7,Save $144.19 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1929.89,Aetna,Aetna Medicaid CHIP,1785.7,Save $144.19 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1929.89,Aetna,Aetna Medicare,1747.12,Save $182.77 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1929.89,Aetna,Aetna Medicare,1747.12,Save $182.77 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",BASIC METABOLIC PANEL,80048,INPATIENT,448.18,Humana,Humana Medicare HMO,381.44,Save $66.74 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",BASIC METABOLIC PANEL,80048,OUTPATIENT,448.18,Humana,Humana Medicare HMO,381.44,Save $66.74 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",BASIC METABOLIC PANEL,80048,INPATIENT,448.18,Highmark,Highmark ACA Products PROF,271.08,Save $177.1 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",BASIC METABOLIC PANEL,80048,OUTPATIENT,448.18,Highmark,Highmark ACA Products PROF,271.08,Save $177.1 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,381.42,Aetna,Aetna Medicare,279.54,Save $101.88 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,381.42,Aetna,Aetna Medicare,279.54,Save $101.88 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,381.42,Aetna,Aetna Medicaid CHIP,342.14,Save $39.28 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,381.42,Aetna,Aetna Medicaid CHIP,342.14,Save $39.28 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,468.81,Aetna,Aetna Commercial,247.42,Save $221.39 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,468.81,Aetna,Aetna Commercial,247.42,Save $221.39 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,United Healthcare,United Healthcare Commercial,264.12,Save $15.07 with United Healthcare United Healthcare Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,United Healthcare,United Healthcare Commercial,264.12,Save $15.07 with United Healthcare United Healthcare Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,United Healthcare,United Healthcare Medicaid,232.11,Save $47.08 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,United Healthcare,United Healthcare Medicaid,232.11,Save $47.08 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,United Healthcare,United Healthcare CHIP,220.41,Save $58.78 with United Healthcare United Healthcare CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,United Healthcare,United Healthcare CHIP,220.41,Save $58.78 with United Healthcare United Healthcare CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,Humana,Humana Commercial,251.69,Save $27.5 with Humana Humana Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,Humana,Humana Commercial,251.69,Save $27.5 with Humana Humana Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,Humana,Humana Medicare HMO,146.65,Save $132.54 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,Humana,Humana Medicare HMO,146.65,Save $132.54 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,Highmark,Highmark ACA Products PROF,185.39,Save $93.8 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,Highmark,Highmark ACA Products PROF,185.39,Save $93.8 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,Highmark,Highmark Commercial PROF,262.39,Save $16.8 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,Highmark,Highmark Commercial PROF,262.39,Save $16.8 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,INPATIENT,279.19,Highmark,Highmark Medicare,164.26,Save $114.93 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHEST X-RAY,71045,OUTPATIENT,279.19,Highmark,Highmark Medicare,164.26,Save $114.93 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",CHG MRI BRAIN,70551,OUTPATIENT,230.44,Humana,Humana Medicare HMO,138.04,Save $92.4 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",2D ECHO,93306,OUTPATIENT,1381.99,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",COMPLETE BLOOD COUNT,85025,INPATIENT,1211.68,Amerihealth,Amerihealth Medicare,1009.03,Save $202.65 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",COMPLETE BLOOD COUNT,85025,OUTPATIENT,1211.68,Amerihealth,Amerihealth Medicare,1009.03,Save $202.65 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",COMPLETE BLOOD COUNT,85025,INPATIENT,1211.68,Amerihealth,Amerihealth Medicaid HC,983.95,Save $227.73 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",COMPLETE BLOOD COUNT,85025,OUTPATIENT,1211.68,Amerihealth,Amerihealth Medicaid HC,983.95,Save $227.73 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1997.16,Aetna,Aetna Medicare,1318.36,Save $678.8 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1997.16,Aetna,Aetna Medicare,1318.36,Save $678.8 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1997.16,Aetna,Aetna Medicaid CHIP,1610.53,Save $386.63 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1997.16,Aetna,Aetna Medicaid CHIP,1610.53,Save $386.63 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1854.87,Amerihealth,Amerihealth Commercial,1085.01,Save $769.86 with Amerihealth Amerihealth Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1854.87,Amerihealth,Amerihealth Commercial,1085.01,Save $769.86 with Amerihealth Amerihealth Commercial plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1854.87,Humana,Humana Medicare PPO,1069.77,Save $785.1 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1854.87,Humana,Humana Medicare PPO,1069.77,Save $785.1 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1854.87,Humana,Humana Medicare HMO,1142.31,Save $712.56 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1854.87,Humana,Humana Medicare HMO,1142.31,Save $712.56 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,151.12,Humana,Humana Medicare HMO,115.37,Save $35.75 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,151.12,Humana,Humana Medicare HMO,115.37,Save $35.75 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1971.32,United Healthcare,United Healthcare Medicaid,1445.91,Save $525.41 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1971.32,United Healthcare,United Healthcare Medicaid,1445.91,Save $525.41 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1971.32,Highmark,Highmark Medicare,1577.21,Save $394.11 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1971.32,Highmark,Highmark Medicare,1577.21,Save $394.11 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1971.32,Highmark,Highmark Commercial PROF,1693.36,Save $277.96 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1971.32,Highmark,Highmark Commercial PROF,1693.36,Save $277.96 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Clinic,959 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 714-8786,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Amerihealth, Aetna, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1971.32,Highmark,Highmark ACA Products PROF,1345.48,Save $625.84 with Highmark Highmark ACA Products PROF plan.
