Hospital ID,Hospital Name,Hospital Type,Street,City,State,Postal Code,Latitude,Longitude,Phone,Email,Website,Accepted Insurance,Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1469.33,United Healthcare,United Healthcare CHIP,1366.09,Save $103.24 with United Healthcare United Healthcare CHIP plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1469.33,United Healthcare,United Healthcare Medicaid,1252.33,Save $217.0 with United Healthcare United Healthcare Medicaid plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1469.33,United Healthcare,United Healthcare Medicaid,1252.33,Save $217.0 with United Healthcare United Healthcare Medicaid plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1469.33,United Healthcare,United Healthcare Commercial,1382.43,Save $86.9 with United Healthcare United Healthcare Commercial plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1469.33,United Healthcare,United Healthcare Commercial,1382.43,Save $86.9 with United Healthcare United Healthcare Commercial plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1469.33,Highmark,Highmark Medicare,787.75,Save $681.58 with Highmark Highmark Medicare plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1469.33,Highmark,Highmark Medicare,787.75,Save $681.58 with Highmark Highmark Medicare plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1469.33,Highmark,Highmark Commercial PROF,1012.01,Save $457.32 with Highmark Highmark Commercial PROF plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1469.33,Highmark,Highmark Commercial PROF,1012.01,Save $457.32 with Highmark Highmark Commercial PROF plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1469.33,Highmark,Highmark ACA Products PROF,844.82,Save $624.51 with Highmark Highmark ACA Products PROF plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1469.33,Highmark,Highmark ACA Products PROF,844.82,Save $624.51 with Highmark Highmark ACA Products PROF plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,908.0,Aetna,Aetna Medicare,548.86,Save $359.14 with Aetna Aetna Medicare plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,908.0,Aetna,Aetna Medicare,548.86,Save $359.14 with Aetna Aetna Medicare plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,908.0,Aetna,Aetna Commercial,559.67,Save $348.33 with Aetna Aetna Commercial plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,908.0,Aetna,Aetna Commercial,559.67,Save $348.33 with Aetna Aetna Commercial plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,908.0,Highmark,Highmark Commercial PROF,558.72,Save $349.28 with Highmark Highmark Commercial PROF plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,908.0,Highmark,Highmark Commercial PROF,558.72,Save $349.28 with Highmark Highmark Commercial PROF plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,908.0,Highmark,Highmark Medicare,643.05,Save $264.95 with Highmark Highmark Medicare plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,908.0,Highmark,Highmark Medicare,643.05,Save $264.95 with Highmark Highmark Medicare plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,908.0,United Healthcare,United Healthcare Commercial,809.77,Save $98.23 with United Healthcare United Healthcare Commercial plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,908.0,United Healthcare,United Healthcare Commercial,809.77,Save $98.23 with United Healthcare United Healthcare Commercial plan.
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,750.89,,,,"Only standard charge, no insurance pricing available."
hospital1,General Hospital,Clinic,8216 Main St,Philadelphia,PA,19103,39.9526,-75.1652,(555) 238-9743,info@hospital1.example.com,https://www.hospital1.example.com,"Aetna, Highmark, Humana, Amerihealth",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,750.89,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Amerihealth,Amerihealth Medicare,1044.77,Save $568.28 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Amerihealth,Amerihealth Medicare,1044.77,Save $568.28 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Amerihealth,Amerihealth Commercial,1175.74,Save $437.31 with Amerihealth Amerihealth Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Amerihealth,Amerihealth Commercial,1175.74,Save $437.31 with Amerihealth Amerihealth Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Amerihealth,Amerihealth Medicaid HC,1427.52,Save $185.53 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Amerihealth,Amerihealth Medicaid HC,1427.52,Save $185.53 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Highmark,Highmark ACA Products PROF,886.65,Save $726.4 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Highmark,Highmark ACA Products PROF,886.65,Save $726.4 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Highmark,Highmark Commercial PROF,1448.49,Save $164.56 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Highmark,Highmark Commercial PROF,1448.49,Save $164.56 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Highmark,Highmark Medicare,1282.76,Save $330.29 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Highmark,Highmark Medicare,1282.76,Save $330.29 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Humana,Humana Medicare PPO,1123.82,Save $489.23 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Humana,Humana Medicare PPO,1123.82,Save $489.23 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Humana,Humana Commercial,1307.66,Save $305.39 with Humana Humana Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Humana,Humana Commercial,1307.66,Save $305.39 with Humana Humana Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,INPATIENT,1613.05,Humana,Humana Medicare HMO,1442.5,Save $170.55 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK GRIDPL,C1713,OUTPATIENT,1613.05,Humana,Humana Medicare HMO,1442.5,Save $170.55 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",CHEST X-RAY,71045,INPATIENT,1363.41,Aetna,Aetna Medicaid CHIP,953.79,Save $409.62 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",CHEST X-RAY,71045,OUTPATIENT,1363.41,Aetna,Aetna Medicaid CHIP,953.79,Save $409.62 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",CHEST X-RAY,71045,INPATIENT,1363.41,Aetna,Aetna Commercial,1141.47,Save $221.94 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",CHEST X-RAY,71045,OUTPATIENT,1363.41,Aetna,Aetna Commercial,1141.47,Save $221.94 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",CHEST X-RAY,71045,INPATIENT,1363.41,Aetna,Aetna Medicare,1126.84,Save $236.57 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",CHEST X-RAY,71045,OUTPATIENT,1363.41,Aetna,Aetna Medicare,1126.84,Save $236.57 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1842.96,Amerihealth,Amerihealth Commercial,1406.31,Save $436.65 with Amerihealth Amerihealth Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1842.96,Amerihealth,Amerihealth Commercial,1406.31,Save $436.65 with Amerihealth Amerihealth Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1842.96,Amerihealth,Amerihealth Medicaid HC,942.62,Save $900.34 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1842.96,Amerihealth,Amerihealth Medicaid HC,942.62,Save $900.34 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1842.96,United Healthcare,United Healthcare Medicaid,1073.15,Save $769.81 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1842.96,United Healthcare,United Healthcare Medicaid,1073.15,Save $769.81 with United Healthcare United Healthcare Medicaid plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1842.96,United Healthcare,United Healthcare CHIP,1096.54,Save $746.42 with United Healthcare United Healthcare CHIP plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1842.96,United Healthcare,United Healthcare CHIP,1096.54,Save $746.42 with United Healthcare United Healthcare CHIP plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1842.96,Aetna,Aetna Medicare,1099.8,Save $743.16 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1842.96,Aetna,Aetna Medicare,1099.8,Save $743.16 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1842.96,Aetna,Aetna Commercial,1000.8,Save $842.16 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1842.96,Aetna,Aetna Commercial,1000.8,Save $842.16 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",2D ECHO,93306,OUTPATIENT,1447.13,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,609.64,Highmark,Highmark Medicare,455.71,Save $153.93 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,609.64,Highmark,Highmark Medicare,455.71,Save $153.93 with Highmark Highmark Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,609.64,Highmark,Highmark ACA Products PROF,511.09,Save $98.55 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,609.64,Highmark,Highmark ACA Products PROF,511.09,Save $98.55 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,609.64,Highmark,Highmark Commercial PROF,337.01,Save $272.63 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,609.64,Highmark,Highmark Commercial PROF,337.01,Save $272.63 with Highmark Highmark Commercial PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1175.54,Aetna,Aetna Medicare,619.57,Save $555.97 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.54,Aetna,Aetna Medicare,619.57,Save $555.97 with Aetna Aetna Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1175.54,Aetna,Aetna Commercial,609.96,Save $565.58 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.54,Aetna,Aetna Commercial,609.96,Save $565.58 with Aetna Aetna Commercial plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1175.54,Aetna,Aetna Medicaid CHIP,697.8,Save $477.74 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.54,Aetna,Aetna Medicaid CHIP,697.8,Save $477.74 with Aetna Aetna Medicaid CHIP plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1175.54,Amerihealth,Amerihealth Medicare,1105.52,Save $70.02 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.54,Amerihealth,Amerihealth Medicare,1105.52,Save $70.02 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1175.54,Amerihealth,Amerihealth Medicaid HC,946.74,Save $228.8 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.54,Amerihealth,Amerihealth Medicaid HC,946.74,Save $228.8 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,INPATIENT,1175.54,Highmark,Highmark ACA Products PROF,615.44,Save $560.1 with Highmark Highmark ACA Products PROF plan.
hospital2,Medical Center,Hospital,7140 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 804-9646,info@hospital2.example.com,https://www.hospital2.example.com,"Aetna, Highmark, Humana",ABDOMINAL CT SCAN,74150,OUTPATIENT,1175.54,Highmark,Highmark ACA Products PROF,615.44,Save $560.1 with Highmark Highmark ACA Products PROF plan.
