Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,73.32,Highmark,Highmark ACA Products PROF,69.54,"This service costs $73.32 as standard price when patient does not have any insurance.
Same service costs $69.54 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,73.32,Highmark,Highmark ACA Products PROF,69.54,"This service costs $73.32 as standard price when patient does not have any insurance.
Same service costs $69.54 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,73.32,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,73.32,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
BASIC METABOLIC PANEL,80048,BOTH,644.42,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1172.54,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1172.54,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,Highmark,Highmark ACA Products PROF,1157.14,"This service costs $1473.52 as standard price when patient does not have any insurance.
Same service costs $1157.14 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,Highmark,Highmark Medicare,1223.24,"This service costs $1473.52 as standard price when patient does not have any insurance.
Same service costs $1223.24 if patient has 'Highmark Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,Aetna,Aetna Commercial,896.18,"This service costs $1473.52 as standard price when patient does not have any insurance.
Same service costs $896.18 if patient has 'Aetna Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,Aetna,Aetna Medicaid CHIP,1143.04,"This service costs $1473.52 as standard price when patient does not have any insurance.
Same service costs $1143.04 if patient has 'Aetna Medicaid CHIP' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,Amerihealth,Amerihealth Medicare,796.02,"This service costs $1473.52 as standard price when patient does not have any insurance.
Same service costs $796.02 if patient has 'Amerihealth Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,Amerihealth,Amerihealth Medicaid HC,1239.89,"This service costs $1473.52 as standard price when patient does not have any insurance.
Same service costs $1239.89 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,1473.52,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,Amerihealth,Amerihealth Medicaid HC,1152.53,"This service costs $1306.23 as standard price when patient does not have any insurance.
Same service costs $1152.53 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,Aetna,Aetna Commercial,928.88,"This service costs $1306.23 as standard price when patient does not have any insurance.
Same service costs $928.88 if patient has 'Aetna Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,Aetna,Aetna Medicare,1042.95,"This service costs $1306.23 as standard price when patient does not have any insurance.
Same service costs $1042.95 if patient has 'Aetna Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,Humana,Humana Medicare HMO,842.48,"This service costs $1306.23 as standard price when patient does not have any insurance.
Same service costs $842.48 if patient has 'Humana Medicare HMO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,Humana,Humana Commercial,1140.66,"This service costs $1306.23 as standard price when patient does not have any insurance.
Same service costs $1140.66 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,Humana,Humana Medicare PPO,1115.07,"This service costs $1306.23 as standard price when patient does not have any insurance.
Same service costs $1115.07 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,1306.23,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1245.47,Amerihealth,Amerihealth Medicaid HC,1077.57,"This service costs $1245.47 as standard price when patient does not have any insurance.
Same service costs $1077.57 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1245.47,Amerihealth,Amerihealth Medicaid HC,1077.57,"This service costs $1245.47 as standard price when patient does not have any insurance.
Same service costs $1077.57 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1245.47,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1245.47,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1245.47,Aetna,Aetna Medicare,1016.38,"This service costs $1245.47 as standard price when patient does not have any insurance.
Same service costs $1016.38 if patient has 'Aetna Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1245.47,Aetna,Aetna Medicare,1016.38,"This service costs $1245.47 as standard price when patient does not have any insurance.
Same service costs $1016.38 if patient has 'Aetna Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1245.47,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1245.47,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,Amerihealth,Amerihealth Commercial,607.46,"This service costs $868.82 as standard price when patient does not have any insurance.
Same service costs $607.46 if patient has 'Amerihealth Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,Amerihealth,Amerihealth Medicaid HC,689.35,"This service costs $868.82 as standard price when patient does not have any insurance.
Same service costs $689.35 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,Humana,Humana Medicare PPO,551.77,"This service costs $868.82 as standard price when patient does not have any insurance.
Same service costs $551.77 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,United Healthcare,United Healthcare Medicaid,583.47,"This service costs $868.82 as standard price when patient does not have any insurance.
Same service costs $583.47 if patient has 'United Healthcare Medicaid' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK GRIDPL,C1713,BOTH,868.82,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1629.94,Humana,Humana Medicare PPO,1302.75,"This service costs $1629.94 as standard price when patient does not have any insurance.
Same service costs $1302.75 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1629.94,Humana,Humana Medicare HMO,1411.01,"This service costs $1629.94 as standard price when patient does not have any insurance.
Same service costs $1411.01 if patient has 'Humana Medicare HMO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1629.94,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,354.78,Humana,Humana Commercial,260.28,"This service costs $354.78 as standard price when patient does not have any insurance.
Same service costs $260.28 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,354.78,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,354.78,Aetna,Aetna Medicare,326.56,"This service costs $354.78 as standard price when patient does not have any insurance.
Same service costs $326.56 if patient has 'Aetna Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,354.78,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,Humana,Humana Commercial,1089.16,"This service costs $1905.27 as standard price when patient does not have any insurance.
Same service costs $1089.16 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,Aetna,Aetna Medicare,1792.77,"This service costs $1905.27 as standard price when patient does not have any insurance.
Same service costs $1792.77 if patient has 'Aetna Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,Amerihealth,Amerihealth Commercial,1547.24,"This service costs $1905.27 as standard price when patient does not have any insurance.
Same service costs $1547.24 if patient has 'Amerihealth Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,Amerihealth,Amerihealth Medicare,1153.06,"This service costs $1905.27 as standard price when patient does not have any insurance.
Same service costs $1153.06 if patient has 'Amerihealth Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,Amerihealth,Amerihealth Medicaid HC,1558.18,"This service costs $1905.27 as standard price when patient does not have any insurance.
Same service costs $1558.18 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1905.27,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
2D ECHO,93306,OUTPATIENT,618.85,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,Highmark,Highmark Commercial PROF,1115.91,"This service costs $1691.35 as standard price when patient does not have any insurance.
Same service costs $1115.91 if patient has 'Highmark Commercial PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,Highmark,Highmark ACA Products PROF,1289.82,"This service costs $1691.35 as standard price when patient does not have any insurance.
Same service costs $1289.82 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,United Healthcare,United Healthcare Commercial,1579.2,"This service costs $1691.35 as standard price when patient does not have any insurance.
Same service costs $1579.2 if patient has 'United Healthcare Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,United Healthcare,United Healthcare CHIP,1316.95,"This service costs $1691.35 as standard price when patient does not have any insurance.
Same service costs $1316.95 if patient has 'United Healthcare CHIP' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,United Healthcare,United Healthcare Medicaid,1249.13,"This service costs $1691.35 as standard price when patient does not have any insurance.
Same service costs $1249.13 if patient has 'United Healthcare Medicaid' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1691.35,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1956.75,Humana,Humana Commercial,1056.51,"This service costs $1956.75 as standard price when patient does not have any insurance.
Same service costs $1056.51 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1956.75,Humana,Humana Medicare PPO,1446.35,"This service costs $1956.75 as standard price when patient does not have any insurance.
Same service costs $1446.35 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1956.75,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
BASIC METABOLIC PANEL,80048,BOTH,49.66,Humana,Humana Commercial,33.75,"This service costs $49.66 as standard price when patient does not have any insurance.
Same service costs $33.75 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
BASIC METABOLIC PANEL,80048,BOTH,49.66,Humana,Humana Medicare PPO,34.68,"This service costs $49.66 as standard price when patient does not have any insurance.
Same service costs $34.68 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
BASIC METABOLIC PANEL,80048,BOTH,49.66,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
BASIC METABOLIC PANEL,80048,BOTH,49.66,Highmark,Highmark ACA Products PROF,45.8,"This service costs $49.66 as standard price when patient does not have any insurance.
Same service costs $45.8 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
BASIC METABOLIC PANEL,80048,BOTH,49.66,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,United Healthcare,United Healthcare CHIP,817.43,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $817.43 if patient has 'United Healthcare CHIP' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,United Healthcare,United Healthcare Medicaid,775.2,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $775.2 if patient has 'United Healthcare Medicaid' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,Highmark,Highmark Medicare,1287.02,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $1287.02 if patient has 'Highmark Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,Highmark,Highmark Commercial PROF,681.69,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $681.69 if patient has 'Highmark Commercial PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,Highmark,Highmark ACA Products PROF,1251.27,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $1251.27 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,Amerihealth,Amerihealth Medicare,802.2,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $802.2 if patient has 'Amerihealth Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,Amerihealth,Amerihealth Medicaid HC,859.09,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $859.09 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,Amerihealth,Amerihealth Commercial,965.73,"This service costs $1357.99 as standard price when patient does not have any insurance.
Same service costs $965.73 if patient has 'Amerihealth Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1357.99,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1597.51,Aetna,Aetna Commercial,1093.98,"This service costs $1597.51 as standard price when patient does not have any insurance.
Same service costs $1093.98 if patient has 'Aetna Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1597.51,Aetna,Aetna Medicare,1448.35,"This service costs $1597.51 as standard price when patient does not have any insurance.
Same service costs $1448.35 if patient has 'Aetna Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1597.51,Aetna,Aetna Medicaid CHIP,1039.9,"This service costs $1597.51 as standard price when patient does not have any insurance.
Same service costs $1039.9 if patient has 'Aetna Medicaid CHIP' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,1597.51,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1949.37,Amerihealth,Amerihealth Medicaid HC,1515.84,"This service costs $1949.37 as standard price when patient does not have any insurance.
Same service costs $1515.84 if patient has 'Amerihealth Medicaid HC' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1949.37,Amerihealth,Amerihealth Medicare,1739.61,"This service costs $1949.37 as standard price when patient does not have any insurance.
Same service costs $1739.61 if patient has 'Amerihealth Medicare' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1949.37,Amerihealth,Amerihealth Commercial,1557.36,"This service costs $1949.37 as standard price when patient does not have any insurance.
Same service costs $1557.36 if patient has 'Amerihealth Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1949.37,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,United Healthcare,United Healthcare CHIP,903.53,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $903.53 if patient has 'United Healthcare CHIP' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,United Healthcare,United Healthcare Medicaid,902.19,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $902.19 if patient has 'United Healthcare Medicaid' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,United Healthcare,United Healthcare Commercial,704.5,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $704.5 if patient has 'United Healthcare Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,Highmark,Highmark ACA Products PROF,844.57,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $844.57 if patient has 'Highmark ACA Products PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,Humana,Humana Medicare PPO,1311.06,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $1311.06 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,Humana,Humana Medicare HMO,772.24,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $772.24 if patient has 'Humana Medicare HMO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,Humana,Humana Commercial,810.5,"This service costs $1387.92 as standard price when patient does not have any insurance.
Same service costs $810.5 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHEST X-RAY,71045,BOTH,1387.92,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
COMPLETE BLOOD COUNT,85025,BOTH,1294.64,Humana,Humana Commercial,1137.91,"This service costs $1294.64 as standard price when patient does not have any insurance.
Same service costs $1137.91 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
COMPLETE BLOOD COUNT,85025,BOTH,1294.64,Humana,Humana Medicare PPO,1065.87,"This service costs $1294.64 as standard price when patient does not have any insurance.
Same service costs $1065.87 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
COMPLETE BLOOD COUNT,85025,BOTH,1294.64,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHG MRI BRAIN,70551,OUTPATIENT,1823.44,Highmark,Highmark Commercial PROF,1186.92,"This service costs $1823.44 as standard price when patient does not have any insurance.
Same service costs $1186.92 if patient has 'Highmark Commercial PROF' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHG MRI BRAIN,70551,OUTPATIENT,1823.44,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHG MRI BRAIN,70551,OUTPATIENT,1823.44,United Healthcare,United Healthcare CHIP,1592.92,"This service costs $1823.44 as standard price when patient does not have any insurance.
Same service costs $1592.92 if patient has 'United Healthcare CHIP' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
CHG MRI BRAIN,70551,OUTPATIENT,1823.44,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,736.02,Humana,Humana Commercial,385.03,"This service costs $736.02 as standard price when patient does not have any insurance.
Same service costs $385.03 if patient has 'Humana Commercial' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,736.02,Humana,Humana Medicare HMO,498.46,"This service costs $736.02 as standard price when patient does not have any insurance.
Same service costs $498.46 if patient has 'Humana Medicare HMO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,736.02,Humana,Humana Medicare PPO,424.28,"This service costs $736.02 as standard price when patient does not have any insurance.
Same service costs $424.28 if patient has 'Humana Medicare PPO' insurance plan.",Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
TRILOCK SCAPHOID PLATE,C1713,BOTH,736.02,,,,Standard charge with no insurance.,Regional Medical Center,hospital4,19102,Philadelphia,PA,39.9507,-75.1628
