Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
CHG MRI BRAIN,70551,OUTPATIENT,1557.67,Amerihealth,Amerihealth Medicaid HC,917.27,"This service costs $1557.67 as standard price when patient does not have any insurance.
Same service costs $917.27 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,1557.67,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,United Healthcare,United Healthcare CHIP,1403.44,"This service costs $1585.27 as standard price when patient does not have any insurance.
Same service costs $1403.44 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,United Healthcare,United Healthcare Commercial,1334.19,"This service costs $1585.27 as standard price when patient does not have any insurance.
Same service costs $1334.19 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,United Healthcare,United Healthcare Medicaid,1069.8,"This service costs $1585.27 as standard price when patient does not have any insurance.
Same service costs $1069.8 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,Humana,Humana Medicare HMO,1254.54,"This service costs $1585.27 as standard price when patient does not have any insurance.
Same service costs $1254.54 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,Humana,Humana Medicare PPO,988.6,"This service costs $1585.27 as standard price when patient does not have any insurance.
Same service costs $988.6 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,Humana,Humana Commercial,891.65,"This service costs $1585.27 as standard price when patient does not have any insurance.
Same service costs $891.65 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1585.27,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,42.84,Humana,Humana Medicare PPO,21.74,"This service costs $42.84 as standard price when patient does not have any insurance.
Same service costs $21.74 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,42.84,Humana,Humana Commercial,35.57,"This service costs $42.84 as standard price when patient does not have any insurance.
Same service costs $35.57 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,42.84,Humana,Humana Medicare HMO,30.1,"This service costs $42.84 as standard price when patient does not have any insurance.
Same service costs $30.1 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,42.84,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,Amerihealth,Amerihealth Commercial,1367.79,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $1367.79 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,Amerihealth,Amerihealth Medicaid HC,1014.67,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $1014.67 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,Amerihealth,Amerihealth Medicare,809.58,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $809.58 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,Aetna,Aetna Commercial,995.65,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $995.65 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,Aetna,Aetna Medicaid CHIP,1088.16,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $1088.16 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,Aetna,Aetna Medicare,948.15,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $948.15 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,United Healthcare,United Healthcare Medicaid,1168.36,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $1168.36 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,United Healthcare,United Healthcare Commercial,1523.94,"This service costs $1606.47 as standard price when patient does not have any insurance.
Same service costs $1523.94 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1606.47,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1015.53,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1015.53,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,Highmark,Highmark Commercial PROF,340.2,"This service costs $658.95 as standard price when patient does not have any insurance.
Same service costs $340.2 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,Highmark,Highmark Medicare,565.54,"This service costs $658.95 as standard price when patient does not have any insurance.
Same service costs $565.54 if patient has 'Highmark Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,Aetna,Aetna Commercial,470.58,"This service costs $658.95 as standard price when patient does not have any insurance.
Same service costs $470.58 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,Aetna,Aetna Medicare,370.46,"This service costs $658.95 as standard price when patient does not have any insurance.
Same service costs $370.46 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,Aetna,Aetna Medicaid CHIP,357.59,"This service costs $658.95 as standard price when patient does not have any insurance.
Same service costs $357.59 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,658.95,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1735.46,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,724.66,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1121.18,Highmark,Highmark Commercial PROF,776.79,"This service costs $1121.18 as standard price when patient does not have any insurance.
Same service costs $776.79 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1121.18,Highmark,Highmark ACA Products PROF,964.79,"This service costs $1121.18 as standard price when patient does not have any insurance.
Same service costs $964.79 if patient has 'Highmark ACA Products PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1121.18,Highmark,Highmark Medicare,1059.58,"This service costs $1121.18 as standard price when patient does not have any insurance.
Same service costs $1059.58 if patient has 'Highmark Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1121.18,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1121.18,Amerihealth,Amerihealth Commercial,1060.32,"This service costs $1121.18 as standard price when patient does not have any insurance.
Same service costs $1060.32 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1121.18,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,1710.09,Humana,Humana Medicare PPO,1311.59,"This service costs $1710.09 as standard price when patient does not have any insurance.
Same service costs $1311.59 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,1710.09,Humana,Humana Commercial,1245.66,"This service costs $1710.09 as standard price when patient does not have any insurance.
Same service costs $1245.66 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,1710.09,Humana,Humana Medicare HMO,1576.7,"This service costs $1710.09 as standard price when patient does not have any insurance.
Same service costs $1576.7 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,1710.09,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1007.17,Highmark,Highmark Commercial PROF,517.12,"This service costs $1007.17 as standard price when patient does not have any insurance.
Same service costs $517.12 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1007.17,Highmark,Highmark ACA Products PROF,874.96,"This service costs $1007.17 as standard price when patient does not have any insurance.
Same service costs $874.96 if patient has 'Highmark ACA Products PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1007.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1007.17,United Healthcare,United Healthcare CHIP,944.68,"This service costs $1007.17 as standard price when patient does not have any insurance.
Same service costs $944.68 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1007.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,Aetna,Aetna Medicaid CHIP,953.76,"This service costs $1775.41 as standard price when patient does not have any insurance.
Same service costs $953.76 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,Aetna,Aetna Commercial,1039.4,"This service costs $1775.41 as standard price when patient does not have any insurance.
Same service costs $1039.4 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,Amerihealth,Amerihealth Medicaid HC,1365.3,"This service costs $1775.41 as standard price when patient does not have any insurance.
Same service costs $1365.3 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,Amerihealth,Amerihealth Medicare,1215.54,"This service costs $1775.41 as standard price when patient does not have any insurance.
Same service costs $1215.54 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,Amerihealth,Amerihealth Commercial,984.44,"This service costs $1775.41 as standard price when patient does not have any insurance.
Same service costs $984.44 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1775.41,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,880.91,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,880.91,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1680.96,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1152.52,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1036.7,Humana,Humana Medicare PPO,696.86,"This service costs $1036.7 as standard price when patient does not have any insurance.
Same service costs $696.86 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1036.7,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1036.7,Amerihealth,Amerihealth Medicaid HC,731.95,"This service costs $1036.7 as standard price when patient does not have any insurance.
Same service costs $731.95 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1036.7,Amerihealth,Amerihealth Commercial,539.91,"This service costs $1036.7 as standard price when patient does not have any insurance.
Same service costs $539.91 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1036.7,Amerihealth,Amerihealth Medicare,552.45,"This service costs $1036.7 as standard price when patient does not have any insurance.
Same service costs $552.45 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,1036.7,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,910.07,United Healthcare,United Healthcare Commercial,831.75,"This service costs $910.07 as standard price when patient does not have any insurance.
Same service costs $831.75 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,910.07,United Healthcare,United Healthcare Medicaid,480.5,"This service costs $910.07 as standard price when patient does not have any insurance.
Same service costs $480.5 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,910.07,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,Amerihealth,Amerihealth Medicare,1059.75,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1059.75 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,Amerihealth,Amerihealth Medicare,1059.75,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1059.75 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,Amerihealth,Amerihealth Medicaid HC,1430.44,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1430.44 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,Amerihealth,Amerihealth Medicaid HC,1430.44,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1430.44 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,Amerihealth,Amerihealth Commercial,1284.82,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1284.82 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,Amerihealth,Amerihealth Commercial,1284.82,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1284.82 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,Humana,Humana Commercial,861.05,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $861.05 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,Humana,Humana Commercial,861.05,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $861.05 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,Humana,Humana Medicare PPO,1110.43,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1110.43 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,Humana,Humana Medicare PPO,1110.43,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1110.43 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,Humana,Humana Medicare HMO,951.58,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $951.58 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,Humana,Humana Medicare HMO,951.58,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $951.58 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,United Healthcare,United Healthcare Commercial,1512.82,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1512.82 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,United Healthcare,United Healthcare Commercial,1512.82,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1512.82 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,United Healthcare,United Healthcare Medicaid,1280.12,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1280.12 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,United Healthcare,United Healthcare Medicaid,1280.12,"This service costs $1626.55 as standard price when patient does not have any insurance.
Same service costs $1280.12 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1626.55,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1626.55,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Highmark,Highmark Medicare,603.44,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $603.44 if patient has 'Highmark Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Highmark,Highmark ACA Products PROF,585.31,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $585.31 if patient has 'Highmark ACA Products PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Humana,Humana Commercial,432.02,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $432.02 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Humana,Humana Medicare HMO,403.25,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $403.25 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Humana,Humana Medicare PPO,380.03,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $380.03 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Amerihealth,Amerihealth Medicaid HC,610.23,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $610.23 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Amerihealth,Amerihealth Commercial,600.27,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $600.27 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,Amerihealth,Amerihealth Medicare,489.37,"This service costs $670.33 as standard price when patient does not have any insurance.
Same service costs $489.37 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,670.33,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1358.26,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1358.26,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,Humana,Humana Medicare HMO,741.1,"This service costs $1118.89 as standard price when patient does not have any insurance.
Same service costs $741.1 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,Humana,Humana Commercial,929.37,"This service costs $1118.89 as standard price when patient does not have any insurance.
Same service costs $929.37 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,Humana,Humana Medicare PPO,793.31,"This service costs $1118.89 as standard price when patient does not have any insurance.
Same service costs $793.31 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
