Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1443.03,United Healthcare,United Healthcare Medicaid,847.35,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $847.35 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1443.03,United Healthcare,United Healthcare Medicaid,847.35,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $847.35 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1443.03,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1443.03,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1443.03,Highmark,Highmark ACA Products PROF,1139.01,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $1139.01 if patient has 'Highmark ACA Products PROF' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1443.03,Highmark,Highmark ACA Products PROF,1139.01,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $1139.01 if patient has 'Highmark ACA Products PROF' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1443.03,Highmark,Highmark Commercial PROF,1072.47,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $1072.47 if patient has 'Highmark Commercial PROF' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1443.03,Highmark,Highmark Commercial PROF,1072.47,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $1072.47 if patient has 'Highmark Commercial PROF' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1443.03,Highmark,Highmark Medicare,1153.32,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $1153.32 if patient has 'Highmark Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1443.03,Highmark,Highmark Medicare,1153.32,"This service costs $1443.03 as standard price when patient does not have any insurance.
Same service costs $1153.32 if patient has 'Highmark Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1443.03,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1443.03,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,United Healthcare,United Healthcare CHIP,1015.24,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $1015.24 if patient has 'United Healthcare CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,United Healthcare,United Healthcare Commercial,727.32,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $727.32 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,United Healthcare,United Healthcare Medicaid,677.94,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $677.94 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,Aetna,Aetna Medicare,688.35,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $688.35 if patient has 'Aetna Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,Aetna,Aetna Medicaid CHIP,931.42,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $931.42 if patient has 'Aetna Medicaid CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,Aetna,Aetna Commercial,1226.3,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $1226.3 if patient has 'Aetna Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,Humana,Humana Medicare PPO,799.51,"This service costs $1324.6 as standard price when patient does not have any insurance.
Same service costs $799.51 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1324.6,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1788.2,Aetna,Aetna Medicaid CHIP,1455.75,"This service costs $1788.2 as standard price when patient does not have any insurance.
Same service costs $1455.75 if patient has 'Aetna Medicaid CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1788.2,Aetna,Aetna Commercial,1048.81,"This service costs $1788.2 as standard price when patient does not have any insurance.
Same service costs $1048.81 if patient has 'Aetna Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1788.2,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1674.22,Aetna,Aetna Medicare,1337.4,"This service costs $1674.22 as standard price when patient does not have any insurance.
Same service costs $1337.4 if patient has 'Aetna Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1674.22,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1674.22,Highmark,Highmark Medicare,1405.18,"This service costs $1674.22 as standard price when patient does not have any insurance.
Same service costs $1405.18 if patient has 'Highmark Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
TRILOCK SCAPHOID PLATE,C1713,BOTH,1674.22,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,United Healthcare,United Healthcare Medicaid,777.57,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $777.57 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,United Healthcare,United Healthcare Medicaid,777.57,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $777.57 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,United Healthcare,United Healthcare Commercial,1229.76,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $1229.76 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,United Healthcare,United Healthcare Commercial,1229.76,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $1229.76 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,Humana,Humana Medicare PPO,1278.67,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $1278.67 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,Humana,Humana Medicare PPO,1278.67,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $1278.67 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,Humana,Humana Medicare HMO,1141.49,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $1141.49 if patient has 'Humana Medicare HMO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,Humana,Humana Medicare HMO,1141.49,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $1141.49 if patient has 'Humana Medicare HMO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,Humana,Humana Commercial,893.26,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $893.26 if patient has 'Humana Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,Humana,Humana Commercial,893.26,"This service costs $1350.2 as standard price when patient does not have any insurance.
Same service costs $893.26 if patient has 'Humana Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1350.2,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1350.2,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,Humana,Humana Medicare PPO,900.96,"This service costs $1192.46 as standard price when patient does not have any insurance.
Same service costs $900.96 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,Humana,Humana Medicare HMO,776.36,"This service costs $1192.46 as standard price when patient does not have any insurance.
Same service costs $776.36 if patient has 'Humana Medicare HMO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,Aetna,Aetna Commercial,1102.19,"This service costs $1192.46 as standard price when patient does not have any insurance.
Same service costs $1102.19 if patient has 'Aetna Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,Amerihealth,Amerihealth Commercial,991.65,"This service costs $1192.46 as standard price when patient does not have any insurance.
Same service costs $991.65 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,Amerihealth,Amerihealth Medicaid HC,743.3,"This service costs $1192.46 as standard price when patient does not have any insurance.
Same service costs $743.3 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,1192.46,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,Amerihealth,Amerihealth Medicaid HC,994.33,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $994.33 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,Amerihealth,Amerihealth Medicaid HC,994.33,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $994.33 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,Amerihealth,Amerihealth Commercial,1310.26,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1310.26 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,Amerihealth,Amerihealth Commercial,1310.26,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1310.26 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,Amerihealth,Amerihealth Medicare,1014.85,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1014.85 if patient has 'Amerihealth Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,Amerihealth,Amerihealth Medicare,1014.85,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1014.85 if patient has 'Amerihealth Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,United Healthcare,United Healthcare CHIP,1135.16,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1135.16 if patient has 'United Healthcare CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,United Healthcare,United Healthcare CHIP,1135.16,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1135.16 if patient has 'United Healthcare CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,United Healthcare,United Healthcare Medicaid,1191.6,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1191.6 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,United Healthcare,United Healthcare Medicaid,1191.6,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1191.6 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,United Healthcare,United Healthcare Commercial,1302.5,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1302.5 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,United Healthcare,United Healthcare Commercial,1302.5,"This service costs $1705.38 as standard price when patient does not have any insurance.
Same service costs $1302.5 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1705.38,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1705.38,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1951.81,Humana,Humana Commercial,1301.38,"This service costs $1951.81 as standard price when patient does not have any insurance.
Same service costs $1301.38 if patient has 'Humana Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1951.81,Humana,Humana Medicare PPO,1802.67,"This service costs $1951.81 as standard price when patient does not have any insurance.
Same service costs $1802.67 if patient has 'Humana Medicare PPO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1951.81,Humana,Humana Medicare HMO,1403.96,"This service costs $1951.81 as standard price when patient does not have any insurance.
Same service costs $1403.96 if patient has 'Humana Medicare HMO' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1951.81,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1615.33,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1615.33,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,United Healthcare,United Healthcare Commercial,367.88,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $367.88 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,United Healthcare,United Healthcare Commercial,367.88,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $367.88 if patient has 'United Healthcare Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,Highmark,Highmark ACA Products PROF,372.88,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $372.88 if patient has 'Highmark ACA Products PROF' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,Highmark,Highmark ACA Products PROF,372.88,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $372.88 if patient has 'Highmark ACA Products PROF' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,Amerihealth,Amerihealth Commercial,439.51,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $439.51 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,Amerihealth,Amerihealth Commercial,439.51,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $439.51 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,Amerihealth,Amerihealth Medicaid HC,488.9,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $488.9 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,Amerihealth,Amerihealth Medicaid HC,488.9,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $488.9 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,Amerihealth,Amerihealth Medicare,621.36,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $621.36 if patient has 'Amerihealth Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,Amerihealth,Amerihealth Medicare,621.36,"This service costs $668.35 as standard price when patient does not have any insurance.
Same service costs $621.36 if patient has 'Amerihealth Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,668.35,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,668.35,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1463.27,United Healthcare,United Healthcare Medicaid,1187.96,"This service costs $1463.27 as standard price when patient does not have any insurance.
Same service costs $1187.96 if patient has 'United Healthcare Medicaid' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1463.27,United Healthcare,United Healthcare CHIP,1111.12,"This service costs $1463.27 as standard price when patient does not have any insurance.
Same service costs $1111.12 if patient has 'United Healthcare CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
BASIC METABOLIC PANEL,80048,BOTH,1463.27,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,626.08,Amerihealth,Amerihealth Commercial,373.25,"This service costs $626.08 as standard price when patient does not have any insurance.
Same service costs $373.25 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,626.08,Amerihealth,Amerihealth Medicaid HC,423.91,"This service costs $626.08 as standard price when patient does not have any insurance.
Same service costs $423.91 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,626.08,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,626.08,Aetna,Aetna Medicaid CHIP,414.61,"This service costs $626.08 as standard price when patient does not have any insurance.
Same service costs $414.61 if patient has 'Aetna Medicaid CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,626.08,Aetna,Aetna Medicare,519.98,"This service costs $626.08 as standard price when patient does not have any insurance.
Same service costs $519.98 if patient has 'Aetna Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,626.08,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHEST X-RAY,71045,BOTH,1477.57,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHG MRI BRAIN,70551,OUTPATIENT,289.58,Amerihealth,Amerihealth Medicare,208.87,"This service costs $289.58 as standard price when patient does not have any insurance.
Same service costs $208.87 if patient has 'Amerihealth Medicare' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHG MRI BRAIN,70551,OUTPATIENT,289.58,Amerihealth,Amerihealth Medicaid HC,218.85,"This service costs $289.58 as standard price when patient does not have any insurance.
Same service costs $218.85 if patient has 'Amerihealth Medicaid HC' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHG MRI BRAIN,70551,OUTPATIENT,289.58,Amerihealth,Amerihealth Commercial,169.21,"This service costs $289.58 as standard price when patient does not have any insurance.
Same service costs $169.21 if patient has 'Amerihealth Commercial' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
CHG MRI BRAIN,70551,OUTPATIENT,289.58,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,884.62,Aetna,Aetna Medicaid CHIP,666.43,"This service costs $884.62 as standard price when patient does not have any insurance.
Same service costs $666.43 if patient has 'Aetna Medicaid CHIP' insurance plan.",Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
ABDOMINAL CT SCAN,74150,BOTH,884.62,,,,Standard charge with no insurance.,Community Hospital,hospital3,19107,Philadelphia,PA,39.9483,-75.1594
