Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
CHG MRI BRAIN,70551,OUTPATIENT,1851.56,United Healthcare,United Healthcare Commercial,1131.89,"This service costs $1851.56 as standard price when patient does not have any insurance.
Same service costs $1131.89 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1851.56,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1422.92,Aetna,Aetna Medicaid CHIP,1194.7,"This service costs $1422.92 as standard price when patient does not have any insurance.
Same service costs $1194.7 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1422.92,Aetna,Aetna Medicaid CHIP,1194.7,"This service costs $1422.92 as standard price when patient does not have any insurance.
Same service costs $1194.7 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1422.92,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1422.92,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1422.92,Humana,Humana Commercial,1136.33,"This service costs $1422.92 as standard price when patient does not have any insurance.
Same service costs $1136.33 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1422.92,Humana,Humana Commercial,1136.33,"This service costs $1422.92 as standard price when patient does not have any insurance.
Same service costs $1136.33 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1422.92,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1422.92,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,United Healthcare,United Healthcare Commercial,1512.71,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1512.71 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,United Healthcare,United Healthcare Commercial,1512.71,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1512.71 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,Highmark,Highmark Commercial PROF,1061.24,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1061.24 if patient has 'Highmark Commercial PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,Highmark,Highmark Commercial PROF,1061.24,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1061.24 if patient has 'Highmark Commercial PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,Highmark,Highmark Medicare,1145.51,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1145.51 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,Highmark,Highmark Medicare,1145.51,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1145.51 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,Highmark,Highmark ACA Products PROF,822.19,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $822.19 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,Highmark,Highmark ACA Products PROF,822.19,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $822.19 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,Amerihealth,Amerihealth Medicaid HC,910.81,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $910.81 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,Amerihealth,Amerihealth Medicaid HC,910.81,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $910.81 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,Amerihealth,Amerihealth Medicare,1031.42,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1031.42 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,Amerihealth,Amerihealth Medicare,1031.42,"This service costs $1593.34 as standard price when patient does not have any insurance.
Same service costs $1031.42 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1593.34,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1593.34,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1060.8,Amerihealth,Amerihealth Commercial,633.19,"This service costs $1060.8 as standard price when patient does not have any insurance.
Same service costs $633.19 if patient has 'Amerihealth Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1060.8,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1065.5,Highmark,Highmark Medicare,870.97,"This service costs $1065.5 as standard price when patient does not have any insurance.
Same service costs $870.97 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1065.5,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1065.5,Aetna,Aetna Commercial,852.61,"This service costs $1065.5 as standard price when patient does not have any insurance.
Same service costs $852.61 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1065.5,Aetna,Aetna Medicare,731.49,"This service costs $1065.5 as standard price when patient does not have any insurance.
Same service costs $731.49 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1065.5,Aetna,Aetna Medicaid CHIP,575.52,"This service costs $1065.5 as standard price when patient does not have any insurance.
Same service costs $575.52 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1065.5,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1925.43,Aetna,Aetna Medicaid CHIP,1631.98,"This service costs $1925.43 as standard price when patient does not have any insurance.
Same service costs $1631.98 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1925.43,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1925.43,United Healthcare,United Healthcare Commercial,1815.59,"This service costs $1925.43 as standard price when patient does not have any insurance.
Same service costs $1815.59 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1925.43,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,1327.02,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1096.4,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1096.4,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,841.69,Amerihealth,Amerihealth Medicaid HC,716.45,"This service costs $841.69 as standard price when patient does not have any insurance.
Same service costs $716.45 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,841.69,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Highmark,Highmark Medicare,721.22,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $721.22 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Highmark,Highmark ACA Products PROF,744.03,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $744.03 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Highmark,Highmark Commercial PROF,717.23,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $717.23 if patient has 'Highmark Commercial PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Amerihealth,Amerihealth Medicaid HC,1114.64,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $1114.64 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Amerihealth,Amerihealth Medicare,872.71,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $872.71 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Amerihealth,Amerihealth Commercial,758.78,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $758.78 if patient has 'Amerihealth Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Aetna,Aetna Commercial,923.22,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $923.22 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,Aetna,Aetna Medicaid CHIP,1040.6,"This service costs $1336.79 as standard price when patient does not have any insurance.
Same service costs $1040.6 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,1336.79,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1331.37,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
ABDOMINAL CT SCAN,74150,BOTH,949.85,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,257.06,United Healthcare,United Healthcare Medicaid,176.06,"This service costs $257.06 as standard price when patient does not have any insurance.
Same service costs $176.06 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,257.06,United Healthcare,United Healthcare Medicaid,176.06,"This service costs $257.06 as standard price when patient does not have any insurance.
Same service costs $176.06 if patient has 'United Healthcare Medicaid' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,257.06,United Healthcare,United Healthcare Commercial,229.73,"This service costs $257.06 as standard price when patient does not have any insurance.
Same service costs $229.73 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,257.06,United Healthcare,United Healthcare Commercial,229.73,"This service costs $257.06 as standard price when patient does not have any insurance.
Same service costs $229.73 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,257.06,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,257.06,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,211.58,Aetna,Aetna Medicaid CHIP,196.73,"This service costs $211.58 as standard price when patient does not have any insurance.
Same service costs $196.73 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,211.58,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,211.58,Humana,Humana Medicare HMO,163.26,"This service costs $211.58 as standard price when patient does not have any insurance.
Same service costs $163.26 if patient has 'Humana Medicare HMO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,211.58,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,211.58,United Healthcare,United Healthcare Commercial,169.89,"This service costs $211.58 as standard price when patient does not have any insurance.
Same service costs $169.89 if patient has 'United Healthcare Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,211.58,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,Aetna,Aetna Medicare,1831.99,"This service costs $1928.82 as standard price when patient does not have any insurance.
Same service costs $1831.99 if patient has 'Aetna Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,Aetna,Aetna Medicaid CHIP,1727.11,"This service costs $1928.82 as standard price when patient does not have any insurance.
Same service costs $1727.11 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,Aetna,Aetna Commercial,1037.35,"This service costs $1928.82 as standard price when patient does not have any insurance.
Same service costs $1037.35 if patient has 'Aetna Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,Highmark,Highmark Medicare,998.44,"This service costs $1928.82 as standard price when patient does not have any insurance.
Same service costs $998.44 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,Highmark,Highmark ACA Products PROF,1105.16,"This service costs $1928.82 as standard price when patient does not have any insurance.
Same service costs $1105.16 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,1928.82,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,617.23,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
2D ECHO,93306,OUTPATIENT,1492.71,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,1245.04,Humana,Humana Medicare HMO,893.16,"This service costs $1245.04 as standard price when patient does not have any insurance.
Same service costs $893.16 if patient has 'Humana Medicare HMO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,1245.04,Humana,Humana Commercial,817.19,"This service costs $1245.04 as standard price when patient does not have any insurance.
Same service costs $817.19 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK SCAPHOID PLATE,C1713,BOTH,1245.04,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
TRILOCK GRIDPL,C1713,BOTH,1978.04,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1573.56,Highmark,Highmark Medicare,1054.84,"This service costs $1573.56 as standard price when patient does not have any insurance.
Same service costs $1054.84 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1573.56,Highmark,Highmark Medicare,1054.84,"This service costs $1573.56 as standard price when patient does not have any insurance.
Same service costs $1054.84 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1573.56,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1573.56,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1573.56,Humana,Humana Commercial,1489.17,"This service costs $1573.56 as standard price when patient does not have any insurance.
Same service costs $1489.17 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1573.56,Humana,Humana Commercial,1489.17,"This service costs $1573.56 as standard price when patient does not have any insurance.
Same service costs $1489.17 if patient has 'Humana Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1573.56,Humana,Humana Medicare HMO,982.24,"This service costs $1573.56 as standard price when patient does not have any insurance.
Same service costs $982.24 if patient has 'Humana Medicare HMO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1573.56,Humana,Humana Medicare HMO,982.24,"This service costs $1573.56 as standard price when patient does not have any insurance.
Same service costs $982.24 if patient has 'Humana Medicare HMO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1573.56,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1573.56,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,24.44,Amerihealth,Amerihealth Commercial,22.8,"This service costs $24.44 as standard price when patient does not have any insurance.
Same service costs $22.8 if patient has 'Amerihealth Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,24.44,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,24.44,Aetna,Aetna Medicaid CHIP,18.35,"This service costs $24.44 as standard price when patient does not have any insurance.
Same service costs $18.35 if patient has 'Aetna Medicaid CHIP' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,24.44,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,24.44,Highmark,Highmark Commercial PROF,14.29,"This service costs $24.44 as standard price when patient does not have any insurance.
Same service costs $14.29 if patient has 'Highmark Commercial PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
COMPLETE BLOOD COUNT,85025,BOTH,24.44,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,Amerihealth,Amerihealth Medicare,1234.68,"This service costs $1423.77 as standard price when patient does not have any insurance.
Same service costs $1234.68 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,Highmark,Highmark Medicare,813.37,"This service costs $1423.77 as standard price when patient does not have any insurance.
Same service costs $813.37 if patient has 'Highmark Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,Highmark,Highmark ACA Products PROF,980.89,"This service costs $1423.77 as standard price when patient does not have any insurance.
Same service costs $980.89 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,Humana,Humana Medicare HMO,1002.67,"This service costs $1423.77 as standard price when patient does not have any insurance.
Same service costs $1002.67 if patient has 'Humana Medicare HMO' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
BASIC METABOLIC PANEL,80048,BOTH,1423.77,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,Amerihealth,Amerihealth Medicaid HC,279.61,"This service costs $439.64 as standard price when patient does not have any insurance.
Same service costs $279.61 if patient has 'Amerihealth Medicaid HC' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,Amerihealth,Amerihealth Commercial,415.04,"This service costs $439.64 as standard price when patient does not have any insurance.
Same service costs $415.04 if patient has 'Amerihealth Commercial' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,Amerihealth,Amerihealth Medicare,413.2,"This service costs $439.64 as standard price when patient does not have any insurance.
Same service costs $413.2 if patient has 'Amerihealth Medicare' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,Highmark,Highmark ACA Products PROF,408.88,"This service costs $439.64 as standard price when patient does not have any insurance.
Same service costs $408.88 if patient has 'Highmark ACA Products PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,Highmark,Highmark Commercial PROF,257.22,"This service costs $439.64 as standard price when patient does not have any insurance.
Same service costs $257.22 if patient has 'Highmark Commercial PROF' insurance plan.",University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
CHG MRI BRAIN,70551,OUTPATIENT,439.64,,,,Standard charge with no insurance.,University Hospital,hospital5,19146,Philadelphia,PA,39.9432,-75.1855
