Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
2D ECHO,93306,OUTPATIENT,1966.68,Aetna,Aetna Medicare,1134.15,"This service costs $1966.68 as standard price when patient does not have any insurance.
Same service costs $1134.15 if patient has 'Aetna Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1966.68,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1966.68,Highmark,Highmark Commercial PROF,1382.59,"This service costs $1966.68 as standard price when patient does not have any insurance.
Same service costs $1382.59 if patient has 'Highmark Commercial PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1966.68,Highmark,Highmark ACA Products PROF,1721.88,"This service costs $1966.68 as standard price when patient does not have any insurance.
Same service costs $1721.88 if patient has 'Highmark ACA Products PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1966.68,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
COMPLETE BLOOD COUNT,85025,BOTH,1898.61,Aetna,Aetna Medicare,1071.95,"This service costs $1898.61 as standard price when patient does not have any insurance.
Same service costs $1071.95 if patient has 'Aetna Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
COMPLETE BLOOD COUNT,85025,BOTH,1898.61,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
COMPLETE BLOOD COUNT,85025,BOTH,1898.61,Amerihealth,Amerihealth Commercial,1753.86,"This service costs $1898.61 as standard price when patient does not have any insurance.
Same service costs $1753.86 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
COMPLETE BLOOD COUNT,85025,BOTH,1898.61,Amerihealth,Amerihealth Medicare,964.59,"This service costs $1898.61 as standard price when patient does not have any insurance.
Same service costs $964.59 if patient has 'Amerihealth Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
COMPLETE BLOOD COUNT,85025,BOTH,1898.61,Amerihealth,Amerihealth Medicaid HC,1162.3,"This service costs $1898.61 as standard price when patient does not have any insurance.
Same service costs $1162.3 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
COMPLETE BLOOD COUNT,85025,BOTH,1898.61,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1944.55,Humana,Humana Medicare PPO,1407.03,"This service costs $1944.55 as standard price when patient does not have any insurance.
Same service costs $1407.03 if patient has 'Humana Medicare PPO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1944.55,Humana,Humana Medicare HMO,1448.63,"This service costs $1944.55 as standard price when patient does not have any insurance.
Same service costs $1448.63 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1944.55,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1944.55,Aetna,Aetna Commercial,1599.56,"This service costs $1944.55 as standard price when patient does not have any insurance.
Same service costs $1599.56 if patient has 'Aetna Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1944.55,Aetna,Aetna Medicare,1635.5,"This service costs $1944.55 as standard price when patient does not have any insurance.
Same service costs $1635.5 if patient has 'Aetna Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1944.55,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Amerihealth,Amerihealth Medicaid HC,230.77,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $230.77 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Amerihealth,Amerihealth Commercial,206.31,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $206.31 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Humana,Humana Commercial,211.11,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $211.11 if patient has 'Humana Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Humana,Humana Medicare HMO,304.85,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $304.85 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Humana,Humana Medicare PPO,260.35,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $260.35 if patient has 'Humana Medicare PPO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Highmark,Highmark Medicare,221.25,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $221.25 if patient has 'Highmark Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,Highmark,Highmark ACA Products PROF,299.91,"This service costs $355.19 as standard price when patient does not have any insurance.
Same service costs $299.91 if patient has 'Highmark ACA Products PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,355.19,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Amerihealth,Amerihealth Commercial,594.28,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $594.28 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Amerihealth,Amerihealth Medicaid HC,875.97,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $875.97 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Amerihealth,Amerihealth Medicare,854.23,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $854.23 if patient has 'Amerihealth Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Humana,Humana Medicare PPO,758.75,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $758.75 if patient has 'Humana Medicare PPO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Humana,Humana Commercial,560.4,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $560.4 if patient has 'Humana Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Humana,Humana Medicare HMO,730.91,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $730.91 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Highmark,Highmark Medicare,818.37,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $818.37 if patient has 'Highmark Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Highmark,Highmark ACA Products PROF,548.01,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $548.01 if patient has 'Highmark ACA Products PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,Highmark,Highmark Commercial PROF,830.95,"This service costs $986.99 as standard price when patient does not have any insurance.
Same service costs $830.95 if patient has 'Highmark Commercial PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,986.99,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,1343.02,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,Amerihealth,Amerihealth Medicaid HC,700.07,"This service costs $1223.32 as standard price when patient does not have any insurance.
Same service costs $700.07 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,Aetna,Aetna Commercial,693.11,"This service costs $1223.32 as standard price when patient does not have any insurance.
Same service costs $693.11 if patient has 'Aetna Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,Aetna,Aetna Medicaid CHIP,768.39,"This service costs $1223.32 as standard price when patient does not have any insurance.
Same service costs $768.39 if patient has 'Aetna Medicaid CHIP' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,Humana,Humana Medicare HMO,893.66,"This service costs $1223.32 as standard price when patient does not have any insurance.
Same service costs $893.66 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,Humana,Humana Medicare PPO,1037.34,"This service costs $1223.32 as standard price when patient does not have any insurance.
Same service costs $1037.34 if patient has 'Humana Medicare PPO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,Humana,Humana Commercial,928.87,"This service costs $1223.32 as standard price when patient does not have any insurance.
Same service costs $928.87 if patient has 'Humana Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,1223.32,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1936.35,United Healthcare,United Healthcare Medicaid,1497.59,"This service costs $1936.35 as standard price when patient does not have any insurance.
Same service costs $1497.59 if patient has 'United Healthcare Medicaid' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1936.35,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1936.35,Aetna,Aetna Medicaid CHIP,1094.96,"This service costs $1936.35 as standard price when patient does not have any insurance.
Same service costs $1094.96 if patient has 'Aetna Medicaid CHIP' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1936.35,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1936.35,Humana,Humana Medicare HMO,1831.54,"This service costs $1936.35 as standard price when patient does not have any insurance.
Same service costs $1831.54 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1936.35,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,298.11,Humana,Humana Commercial,234.39,"This service costs $298.11 as standard price when patient does not have any insurance.
Same service costs $234.39 if patient has 'Humana Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,298.11,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,Aetna,Aetna Medicare,433.36,"This service costs $728.35 as standard price when patient does not have any insurance.
Same service costs $433.36 if patient has 'Aetna Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,Aetna,Aetna Commercial,567.65,"This service costs $728.35 as standard price when patient does not have any insurance.
Same service costs $567.65 if patient has 'Aetna Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,Amerihealth,Amerihealth Medicare,486.89,"This service costs $728.35 as standard price when patient does not have any insurance.
Same service costs $486.89 if patient has 'Amerihealth Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,Amerihealth,Amerihealth Commercial,660.25,"This service costs $728.35 as standard price when patient does not have any insurance.
Same service costs $660.25 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,Amerihealth,Amerihealth Medicaid HC,404.47,"This service costs $728.35 as standard price when patient does not have any insurance.
Same service costs $404.47 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,Humana,Humana Medicare PPO,377.41,"This service costs $728.35 as standard price when patient does not have any insurance.
Same service costs $377.41 if patient has 'Humana Medicare PPO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
BASIC METABOLIC PANEL,80048,BOTH,728.35,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHG MRI BRAIN,70551,OUTPATIENT,928.7,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1090.33,United Healthcare,United Healthcare Medicaid,621.29,"This service costs $1090.33 as standard price when patient does not have any insurance.
Same service costs $621.29 if patient has 'United Healthcare Medicaid' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1090.33,United Healthcare,United Healthcare CHIP,917.79,"This service costs $1090.33 as standard price when patient does not have any insurance.
Same service costs $917.79 if patient has 'United Healthcare CHIP' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1090.33,United Healthcare,United Healthcare Commercial,561.7,"This service costs $1090.33 as standard price when patient does not have any insurance.
Same service costs $561.7 if patient has 'United Healthcare Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,1090.33,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,756.68,Highmark,Highmark Commercial PROF,520.63,"This service costs $756.68 as standard price when patient does not have any insurance.
Same service costs $520.63 if patient has 'Highmark Commercial PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,756.68,Highmark,Highmark ACA Products PROF,395.74,"This service costs $756.68 as standard price when patient does not have any insurance.
Same service costs $395.74 if patient has 'Highmark ACA Products PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,756.68,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,1225.72,Aetna,Aetna Commercial,615.31,"This service costs $1225.72 as standard price when patient does not have any insurance.
Same service costs $615.31 if patient has 'Aetna Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,1225.72,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,1225.72,Humana,Humana Medicare HMO,916.35,"This service costs $1225.72 as standard price when patient does not have any insurance.
Same service costs $916.35 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,1225.72,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,1225.72,United Healthcare,United Healthcare CHIP,726.57,"This service costs $1225.72 as standard price when patient does not have any insurance.
Same service costs $726.57 if patient has 'United Healthcare CHIP' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHEST X-RAY,71045,BOTH,1225.72,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,Amerihealth,Amerihealth Commercial,102.95,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $102.95 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,Amerihealth,Amerihealth Medicare,68.3,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $68.3 if patient has 'Amerihealth Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,Amerihealth,Amerihealth Medicaid HC,84.69,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $84.69 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,United Healthcare,United Healthcare Medicaid,101.13,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $101.13 if patient has 'United Healthcare Medicaid' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,United Healthcare,United Healthcare CHIP,79.3,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $79.3 if patient has 'United Healthcare CHIP' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,United Healthcare,United Healthcare Commercial,100.02,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $100.02 if patient has 'United Healthcare Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,Humana,Humana Medicare HMO,66.46,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $66.46 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,Humana,Humana Commercial,81.6,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $81.6 if patient has 'Humana Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,Humana,Humana Medicare PPO,100.82,"This service costs $124.09 as standard price when patient does not have any insurance.
Same service costs $100.82 if patient has 'Humana Medicare PPO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,124.09,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
CHG MRI BRAIN,70551,OUTPATIENT,967.75,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,Humana,Humana Medicare HMO,247.64,"This service costs $316.93 as standard price when patient does not have any insurance.
Same service costs $247.64 if patient has 'Humana Medicare HMO' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,Amerihealth,Amerihealth Medicaid HC,159.15,"This service costs $316.93 as standard price when patient does not have any insurance.
Same service costs $159.15 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,Amerihealth,Amerihealth Commercial,268.96,"This service costs $316.93 as standard price when patient does not have any insurance.
Same service costs $268.96 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,Highmark,Highmark ACA Products PROF,230.25,"This service costs $316.93 as standard price when patient does not have any insurance.
Same service costs $230.25 if patient has 'Highmark ACA Products PROF' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,316.93,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
2D ECHO,93306,OUTPATIENT,1862.26,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,United Healthcare,United Healthcare Medicaid,681.01,"This service costs $840.28 as standard price when patient does not have any insurance.
Same service costs $681.01 if patient has 'United Healthcare Medicaid' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,United Healthcare,United Healthcare Commercial,692.88,"This service costs $840.28 as standard price when patient does not have any insurance.
Same service costs $692.88 if patient has 'United Healthcare Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,Amerihealth,Amerihealth Medicaid HC,575.98,"This service costs $840.28 as standard price when patient does not have any insurance.
Same service costs $575.98 if patient has 'Amerihealth Medicaid HC' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,Amerihealth,Amerihealth Medicare,451.24,"This service costs $840.28 as standard price when patient does not have any insurance.
Same service costs $451.24 if patient has 'Amerihealth Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,Amerihealth,Amerihealth Commercial,538.97,"This service costs $840.28 as standard price when patient does not have any insurance.
Same service costs $538.97 if patient has 'Amerihealth Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK GRIDPL,C1713,BOTH,840.28,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,1176.52,Highmark,Highmark Medicare,1053.64,"This service costs $1176.52 as standard price when patient does not have any insurance.
Same service costs $1053.64 if patient has 'Highmark Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,1176.52,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,1176.52,Amerihealth,Amerihealth Medicare,639.55,"This service costs $1176.52 as standard price when patient does not have any insurance.
Same service costs $639.55 if patient has 'Amerihealth Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
ABDOMINAL CT SCAN,74150,BOTH,1176.52,,,,Standard charge with no insurance.,General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,74.7,Aetna,Aetna Commercial,58.22,"This service costs $74.7 as standard price when patient does not have any insurance.
Same service costs $58.22 if patient has 'Aetna Commercial' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,74.7,Aetna,Aetna Medicare,69.23,"This service costs $74.7 as standard price when patient does not have any insurance.
Same service costs $69.23 if patient has 'Aetna Medicare' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
TRILOCK SCAPHOID PLATE,C1713,BOTH,74.7,Aetna,Aetna Medicaid CHIP,43.06,"This service costs $74.7 as standard price when patient does not have any insurance.
Same service costs $43.06 if patient has 'Aetna Medicaid CHIP' insurance plan.",General Hospital,hospital1,19103,Philadelphia,PA,39.9526,-75.1652
